,link,price,condo_fee,bedrooms,bathrooms,vacancies,total_area_m2,address,description,rua,bairro
357,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-70m2-id-2603169108/,499000.0,450.0,3,2,1,70,"Rua Arquiteto Décio Thevenard, Jardim Camburi","Amplo lazer, apartamento de 3 quartos, suíte, armários, frente, sol da manhã;",Rua Arquiteto Décio Thevenard, Jardim Camburi
358,/imovel/venda-apartamento-3-quartos-com-elevador-jardim-camburi-vitoria-es-110m2-id-2591936591/,620000.0,300.0,3,2,1,110,"Avenida Judith Leão Castello Ribeiro, Jardim Camburi","APARTAMENTO A VENDA GRANDE, 3 QTS, EM JARDIM CAMBURI!",Avenida Judith Leão Castello Ribeiro, Jardim Camburi
359,/imovel/venda-apartamento-2-quartos-santa-martha-vitoria-es-50m2-id-2573218249/,145000.0,250.0,2,1,1,50,"Rua Getúlio Miranda, Santa Martha",Apartamento em Santa Martha - Vitória,Rua Getúlio Miranda, Santa Martha
360,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-90m2-id-2625953162/,1170000.0,618.0,3,2,2,90,"Avenida Manuel Nunes do Amaral Pereira, Jardim Camburi",Imóvel na Hachbart,Avenida Manuel Nunes do Amaral Pereira, Jardim Camburi
361,/imovel/venda-apartamento-3-quartos-barro-vermelho-vitoria-es-92m2-id-2565102855/,960000.0,,3,2,2,92,"Rua Vila Lobos, Barro Vermelho",Apartamento em Barro Vermelho Ed Villa Lobos - Vitória,Rua Vila Lobos, Barro Vermelho
362,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-217m2-id-2621784730/,5700000.0,1.0,4,1,2,217,"Rua Aleixo Netto, Praia do Canto",Apartamento 4 quartos em Praia do Canto,Rua Aleixo Netto, Praia do Canto
363,/imovel/venda-apartamento-3-quartos-com-piscina-enseada-do-sua-vitoria-es-108m2-id-2606804373/,1700000.0,900.0,3,2,2,108,Enseada do Suá,"Apartamento à venda, 3 quartos, 2 suítes, 2 vagas, Enseada do Suá - Vitória/ES",Enseada do Suá,
364,/imovel/venda-apartamento-1-quarto-com-elevador-jardim-camburi-vitoria-es-35m2-id-2619963124/,275000.0,396.0,1,2,1,35,"Rua José Anchieta Fontana, Jardim Camburi",Lindo e Amplo 01 Qto Elevador Varanda - Oportunidade,Rua José Anchieta Fontana, Jardim Camburi
365,/imovel/venda-apartamento-4-quartos-jardim-camburi-vitoria-es-120m2-id-2611008478/,800000.0,500.0,4,3,2,120,"Rua Ruy Pinto Bandeira, Jardim Camburi",Apartamento com 4 dormitórios à venda em Vitória,Rua Ruy Pinto Bandeira, Jardim Camburi
366,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-75m2-id-2611764663/,645000.0,450.0,3,2,1,75,"Rua Henrique Rosetti, Bento Ferreira",Apartamento para venda com 75 metros quadrados com 3 quartos em Bento Ferreira - Vitória - ES,Rua Henrique Rosetti, Bento Ferreira
367,/imovel/venda-apartamento-3-quartos-com-cozinha-barro-vermelho-vitoria-es-87m2-id-2570588922/,1018671.0,0.0,3,2,2,87,"Rua Doutor João Carlos de Souza, Barro Vermelho","Apartamento com 3 quartos, 87 m², à venda - Rua Doutor João Carlos de Souza - Barro Vermelho - Vitór",Rua Doutor João Carlos de Souza, Barro Vermelho
368,/imovel/venda-apartamento-4-quartos-com-academia-santa-lucia-vitoria-es-227m2-id-2569234056/,651000.0,1031.0,4,4,1,227,"Avenida Cezar Hilal, Santa Lúcia",APARTAMENTO COM 227m COM 4 QUARTOS E ÁREA DE LAZER COMPLETA,Avenida Cezar Hilal, Santa Lúcia
369,/imovel/venda-apartamento-3-quartos-com-piscina-pontal-de-camburi-vitoria-es-87m2-id-2616967486/,672000.0,420.0,3,2,2,87,"Rua Vinícius de Moraes, Pontal de Camburi",Apartamento lindo 3 quartos ótima localização e com móveis embutidos,Rua Vinícius de Moraes, Pontal de Camburi
370,/imovel/venda-apartamento-2-quartos-mobiliado-jardim-camburi-vitoria-es-70m2-id-2607764281/,330000.0,400.0,2,1,1,70,"Rua Alice Bumachar Neffa, Jardim Camburi",Apartamento com 2 quartos a Venda em Jardim Camburi - Vitória - ES,Rua Alice Bumachar Neffa, Jardim Camburi
371,/imovel/venda-apartamento-1-quarto-com-piscina-jardim-da-penha-vitoria-es-36m2-id-2621564413/,455000.0,1.0,1,1,1,36,"Rua Odette de Oliveira Lacourt, Jardim da Penha",Apartamento 1 quarto em Jardim da Penha,Rua Odette de Oliveira Lacourt, Jardim da Penha
372,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-64m2-id-2581035157/,520000.0,0.0,2,2,1,64,"Avenida Augusto Emílio Estelita Lins, Jardim Camburi",Lindo e Amplo 02 Qtos Suíte Varanda Lazer- Jardim Camburi,Avenida Augusto Emílio Estelita Lins, Jardim Camburi
373,/imovel/venda-apartamento-3-quartos-com-piscina-praia-do-canto-vitoria-es-101m2-id-2596856788/,1550000.0,1180.0,3,3,2,101,"Avenida Rio Branco, Praia do Canto",Apartamento para venda com 3 quartos sendo uma suíte na Praia do Canto,Avenida Rio Branco, Praia do Canto
374,/imovel/venda-apartamento-1-quarto-com-churrasqueira-enseada-do-sua-vitoria-es-50m2-id-2592624588/,435000.0,,1,1,1,50,Enseada do Suá,"Apartamento na Enseada do Suá! Com 1 quarto, 1 vaga, 50m².",Enseada do Suá,
375,/imovel/venda-apartamento-2-quartos-bento-ferreira-vitoria-es-60m2-id-2616553643/,530000.0,421.0,2,2,2,60,"Avenida Cezar Hilal, Bento Ferreira",Vitória - Apartamento Padrão - Bento Ferreira,Avenida Cezar Hilal, Bento Ferreira
376,/imovel/venda-apartamento-2-quartos-com-seguranca-interna-jardim-da-penha-vitoria-es-78m2-id-2549106291/,530000.0,390.0,2,2,1,78,"Avenida Anísio Fernandes Coelho, Jardim da Penha","Apartamento para venda possui 78 m2 com 2 quartos, suíte, frente em Jardim da Penha - Vitória - ES",Avenida Anísio Fernandes Coelho, Jardim da Penha
377,/imovel/venda-apartamento-3-quartos-mobiliado-santa-helena-vitoria-es-120m2-id-2615935523/,910000.0,0.0,3,2,2,120,Santa Helena,Oportunidade em vitória,Santa Helena,
378,/imovel/venda-apartamento-2-quartos-com-seguranca-interna-jardim-camburi-vitoria-es-60m2-id-2625864394/,410000.0,346.0,2,1,1,60,Jardim Camburi,Venda Apartamento 2 quartos Jardim Camburi Vitória,Jardim Camburi,
379,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-75m2-id-2600707836/,599999.0,600.0,3,2,2,75,"Rua Gelu Vervloet dos Santos, Jardim Camburi",3 QUARTOS FRENTE VARANDA PRIVACIDADE TOTAL LAZER COMPLETO,Rua Gelu Vervloet dos Santos, Jardim Camburi
380,/imovel/venda-apartamento-3-quartos-com-elevador-jardim-da-penha-vitoria-es-137m2-id-2581365896/,1200000.0,700.0,3,4,2,137,Jardim da Penha,3 quartos com 2 suítes em Jardim da Penha,Jardim da Penha,
381,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-93m2-id-2587673202/,598000.0,470.0,3,3,1,93,"Rua Milton Ramalho Simões, Jardim Camburi","Apartamento à venda, Jardim Camburi, Vitória, ES",Rua Milton Ramalho Simões, Jardim Camburi
382,/imovel/venda-apartamento-2-quartos-mobiliado-jardim-da-penha-vitoria-es-80m2-id-2582512314/,590000.0,300.0,2,2,1,80,"Rua Amélia Tartuce Nasser, Jardim da Penha",Apartamento para venda com 80 m² com 2 quartos com suíte em Jardim da Penha - Vitória - ES,Rua Amélia Tartuce Nasser, Jardim da Penha
383,/imovel/venda-apartamento-4-quartos-santa-tereza-vitoria-es-90m2-id-2621416818/,145000.0,,4,2,0,90,"Rua Armando Mariani, Santa Tereza",03 - Apartamento em santa tereza,Rua Armando Mariani, Santa Tereza
384,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-64m2-id-2622439532/,600186.0,500.0,2,2,1,64,"Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi",Apartamento a venda com 2 quartos em Jardim Camburi - Vitória - ES,Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi
385,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-103m2-id-2570608682/,1100000.0,400.0,3,2,3,103,"Rua Professora Emília Franklin Mululo, Bento Ferreira",Apartamento para venda tem 103 metros quadrados com 3 quartos em Bento Ferreira - Vitória - ES,Rua Professora Emília Franklin Mululo, Bento Ferreira
386,/imovel/venda-apartamento-1-quarto-mobiliado-jardim-da-penha-vitoria-es-35m2-id-2615400500/,420000.0,650.0,1,1,0,35,"Rua Guaracy de Oliveira Assis, Jardim da Penha",Flat à venda em Jardim da Penha,Rua Guaracy de Oliveira Assis, Jardim da Penha
387,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-61m2-id-2621986816/,728000.0,1.0,2,1,1,61,"Avenida Dante Michelini, Jardim Camburi",Apartamento 2 quartos em Jardim Camburi,Avenida Dante Michelini, Jardim Camburi
388,/imovel/venda-apartamento-4-quartos-barro-vermelho-vitoria-es-125m2-id-2548599278/,765000.0,763.0,4,3,1,125,"Rua Átila Guimarães, Barro Vermelho",Vitória - Apartamento Padrão - Barro Vermelho,Rua Átila Guimarães, Barro Vermelho
389,/imovel/venda-apartamento-3-quartos-com-piscina-praia-do-canto-vitoria-es-110m2-id-2554512809/,1680000.0,,3,3,2,110,Praia do Canto,"Apartamento de 3 quartos com suíte à venda e 110 m² por R$ 1.680.000,00 - bem no meio da Praia do C",Praia do Canto,
390,/imovel/venda-apartamento-2-quartos-praia-do-canto-vitoria-es-64m2-id-2574405232/,390000.0,500.0,2,1,1,64,"Avenida Nossa Senhora da Penha, Praia do Canto","APARTAMENTO RESIDENCIAL em VITÓRIA - ES, PRAIA DO CANTO",Avenida Nossa Senhora da Penha, Praia do Canto
391,/imovel/venda-apartamento-2-quartos-maruipe-vitoria-es-48m2-id-2611000992/,350000.0,350.0,2,2,1,48,"Rua Rui Barbosa, Maruípe",Apartamento com 2 dormitórios à venda em Vitória,Rua Rui Barbosa, Maruípe
392,/imovel/venda-apartamento-3-quartos-com-piscina-mata-da-praia-vitoria-es-89m2-id-2607755778/,820000.0,950.0,3,3,2,89,"Rua Haylton Bassini Júnior, Mata da Praia",Apartamento com 3 quartos e Suíte em Mata da Praia - Vitória - ES,Rua Haylton Bassini Júnior, Mata da Praia
393,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-107m2-id-2581202440/,1150000.0,800.0,3,3,2,107,"Avenida Carlos Moreira Lima, Bento Ferreira",3 quartos com suíte e lazer estilo clube em Bento Ferreira,Avenida Carlos Moreira Lima, Bento Ferreira
394,/imovel/venda-apartamento-2-quartos-com-varanda-gourmet-praia-do-canto-vitoria-es-104m2-id-2621773803/,840000.0,720.0,2,3,1,104,"Rua Desembargador Sampaio, Praia do Canto",Lindo apartamento na praia do canto com varanda gourmet e varandas em todos quartos,Rua Desembargador Sampaio, Praia do Canto
395,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-da-penha-vitoria-es-127m2-id-2562491364/,820000.0,450.0,3,3,2,127,"Rua Maria Eleonora Pereira, Jardim da Penha",Amplo e repaginado 3 quartos com suíte e 2 vagas em Jardim da Penha,Rua Maria Eleonora Pereira, Jardim da Penha
396,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-66m2-id-2515759683/,590780.0,,2,2,1,66,"Rua Esméria Barros Deorce, Jardim Camburi","Apartamento em Jardim Camburi, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga",Rua Esméria Barros Deorce, Jardim Camburi
397,/imovel/venda-apartamento-2-quartos-com-piscina-praia-do-canto-vitoria-es-65m2-id-2606478922/,789000.0,470.0,2,2,2,65,"Rua Madeira de Freitas, Praia do Canto","APARTAMENTO RESIDENCIAL em VITÓRIA - ES, PRAIA DO CANTO",Rua Madeira de Freitas, Praia do Canto
398,/imovel/venda-apartamento-2-quartos-com-cozinha-jardim-camburi-vitoria-es-75m2-id-2610239798/,414000.0,,2,1,1,75,Jardim Camburi,Apartamento amplo 2 Quartos c/suíte - Jardim Camburi,Jardim Camburi,
399,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-97m2-id-2617828846/,900000.0,,3,2,2,97,Bento Ferreira,"APARTAMENTO RESIDENCIAL em VITÓRIA - ES, BENTO FERREIRA",Bento Ferreira,
400,/lancamento/venda-apartamento-3-quartos-praia-de-itaparica-vila-velha-es-128m2-id-2574579490/,549480.0,0.0,2,2,1,60,"Rodovia do Sol, Praia de Itaparica",Sky Garden,Rodovia do Sol, Praia de Itaparica
401,/lancamento/venda-apartamento-2-quartos-sao-joao-batista-cariacica-es-40m2-id-2600479767/,192258.0,0.0,2,1,1,40,"Rodovia Governador José Henrique Sette, São João Batista",Parque Vista dos Montes,Rodovia Governador José Henrique Sette, São João Batista
402,/lancamento/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-84m2-id-2617500334/,964934.0,0.0,3,2,2,84,"Rua Carlos Delgado Guerra Pinto, Jardim Camburi",SHAMARINE,Rua Carlos Delgado Guerra Pinto, Jardim Camburi
403,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-131m2-id-2563982031/,1280000.0,895.0,4,3,2,131,"Rua Joaquim Lírio, Praia do Canto",Apartamento amplo no miolo da Praia do Canto,Rua Joaquim Lírio, Praia do Canto
404,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-55m2-id-2618644910/,480000.0,270.0,2,2,1,55,"Avenida Engenheiro Charles Bitran, Jardim Camburi",MARAVILHOSO APARTAMENTO DE 02 QUARTOS E LAZER COMPLETO NO CORAÇÃO DE JARDIM CAMBURI!!,Avenida Engenheiro Charles Bitran, Jardim Camburi
405,/imovel/venda-apartamento-4-quartos-mobiliado-praia-do-canto-vitoria-es-240m2-id-91016903/,2850000.0,2800.0,4,5,3,240,"Rua Celso Calmon, Praia do Canto",04 suítes - 240 m² + 28 m² de área externa - 03 vagas - Praia do Canto,Rua Celso Calmon, Praia do Canto
406,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-200m2-id-2562233563/,2700000.0,1950.0,4,4,2,200,Praia do Canto,"Apartamento de 4 quartos à venda na Praia do Canto, Vitória - ES",Praia do Canto,
407,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-75m2-id-2540097990/,680000.0,600.0,3,2,1,75,"Servidão Francisco Soares de Souza, Bento Ferreira",Facilitá Bento Ferreira Apartamentos 3 quartos 2 Vagas - Bento Ferreira - Vitória - ES,Servidão Francisco Soares de Souza, Bento Ferreira
408,/imovel/venda-apartamento-3-quartos-mobiliado-bento-ferreira-vitoria-es-100m2-id-2462905654/,940000.0,500.0,3,3,2,100,"Rua Coronel Schwab Filho, Bento Ferreira",Apartamento para venda tem 100 metros quadrados com 3 quartos em Bento Ferreira - Vitória - ES,Rua Coronel Schwab Filho, Bento Ferreira
409,/imovel/venda-apartamento-3-quartos-com-cozinha-jardim-da-penha-vitoria-es-90m2-id-2625749704/,439000.0,0.0,3,2,1,90,Jardim da Penha,"Apartamento com 3 dormitórios à venda, 90 m² por R$ 439.000,00 - Jardim da Penha - Vitória/ES",Jardim da Penha,
410,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-98m2-id-2610567075/,735000.0,662.0,3,3,2,98,Jardim Camburi,Apartamento em Jardim Camburi - Vitória,Jardim Camburi,
411,/imovel/venda-apartamento-2-quartos-com-piscina-morada-de-camburi-vitoria-es-60m2-id-2622655718/,530000.0,400.0,2,2,1,60,"Avenida Pedro Depiante, Morada de Camburi","APARTAMENTO RESIDENCIAL em VITÓRIA - ES, MORADA DE CAMBURI",Avenida Pedro Depiante, Morada de Camburi
412,/imovel/venda-apartamento-4-quartos-praia-do-canto-vitoria-es-262m2-id-2609709834/,3200000.0,1800.0,4,3,4,262,Praia do Canto,"Apartamento de 04 quartos à venda na Alameda Carlito Von Schilgen , Vitória - ES",Praia do Canto,
413,/imovel/venda-cobertura-4-quartos-com-piscina-praia-do-canto-vitoria-es-179m2-id-2602883673/,1950000.0,1540.0,4,4,2,179,"Avenida Rio Branco, Praia do Canto",Cobertura duplex para venda possui 179 metros quadrados com 4 quartos,Avenida Rio Branco, Praia do Canto
414,/imovel/venda-apartamento-3-quartos-mata-da-praia-vitoria-es-96m2-id-2596702604/,1453000.0,500.0,3,3,2,96,"Avenida Comandante Álvaro Martins, Mata da Praia","Apartamento para Venda em Vitória, Mata da Praia, 3 dormitórios, 1 suíte, 3 banheiros, 2 vagas",Avenida Comandante Álvaro Martins, Mata da Praia
415,/imovel/venda-apartamento-3-quartos-joana-d-arc-vitoria-es-72m2-id-2617622777/,125000.0,,3,1,0,72,"Beco Canadá, Joana D'arc",Apartamento para venda em Vitória,Beco Canadá, Joana D'arc
416,/imovel/venda-apartamento-2-quartos-jardim-camburi-vitoria-es-60m2-id-2611008817/,584000.0,,2,2,1,60,"Rua Orlando Caliman, Jardim Camburi",Apartamento com 2 dormitórios à venda em Vitória,Rua Orlando Caliman, Jardim Camburi
417,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-97m2-id-2620701021/,830000.0,400.0,3,1,1,97,"Rua Engenheiro Fábio Ruschi, Bento Ferreira",Apartamento 3 quartos em Bento Ferreira!!,Rua Engenheiro Fábio Ruschi, Bento Ferreira
418,/imovel/venda-apartamento-3-quartos-com-piscina-enseada-do-sua-vitoria-es-106m2-id-2602034881/,925000.0,720.0,3,3,2,106,"Rua Dukla de Aguiar, Enseada do Suá","Apartamento de 3 quartos na Ensada do Suá para venda, Vitória, ES",Rua Dukla de Aguiar, Enseada do Suá
419,/imovel/venda-apartamento-4-quartos-com-piscina-jardim-camburi-vitoria-es-120m2-id-2534839614/,1600000.0,600.0,4,3,3,120,Jardim Camburi,"Apartamento à venda, 4 quartos, 1 suíte, 3 vagas, Jardim Camburi - Vitória/ES",Jardim Camburi,
420,/imovel/venda-apartamento-2-quartos-mobiliado-jardim-camburi-vitoria-es-60m2-id-2563895870/,480000.0,511.0,2,2,1,60,"Rua José Guilherme Neffa, Jardim Camburi",Apartamento para venda com 60 metros quadrados com 2 quartos em Jardim Camburi - Vitória - ES,Rua José Guilherme Neffa, Jardim Camburi
421,/imovel/venda-apartamento-3-quartos-com-armario-embutido-jardim-camburi-vitoria-es-94m2-id-2626009867/,655000.0,250.0,3,2,1,94,"Rua Fortunato Abreu Gagno, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Rua Fortunato Abreu Gagno, Jardim Camburi
422,/imovel/venda-apartamento-2-quartos-com-seguranca-interna-jardim-camburi-vitoria-es-65m2-id-2571907686/,470000.0,290.0,2,1,1,65,Jardim Camburi,"Apartamento em Jardim Camburi! Com 2Qts, 1Vg, 65m².",Jardim Camburi,
423,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-92m2-id-2606341687/,570000.0,0.0,3,2,0,92,Jardim Camburi,JARDIM CAMBURI – APARTAMENTO 3 QTS + SUITE – R$ 570 MIL,Jardim Camburi,
424,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-camburi-vitoria-es-77m2-id-2519619476/,735000.0,0.0,3,2,1,77,"Avenida Engenheiro Charles Bitran, Jardim Camburi","Apartamento de 03 quartos, 01 suite em Jardim Camburi!",Avenida Engenheiro Charles Bitran, Jardim Camburi
425,/imovel/venda-apartamento-2-quartos-com-piscina-bento-ferreira-vitoria-es-70m2-id-2559263381/,599000.0,400.0,2,2,1,70,"Rua Francisco Rubim, Bento Ferreira","Apartamento em Bento Ferreira, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga",Rua Francisco Rubim, Bento Ferreira
426,/imovel/venda-apartamento-2-quartos-com-seguranca-interna-jardim-camburi-vitoria-es-55m2-id-2621588748/,410000.0,450.0,2,1,1,55,"Rua Milton Manoel dos Santos, Jardim Camburi","Apartamento para Venda, Vitória / ES",Rua Milton Manoel dos Santos, Jardim Camburi
427,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-da-penha-vitoria-es-86m2-id-2441738474/,820000.0,500.0,3,2,2,86,Jardim da Penha,"APARTAMENTO RESIDENCIAL em VITÓRIA - ES, JARDIM DA PENHA",Jardim da Penha,
428,/imovel/venda-apartamento-3-quartos-praia-do-canto-vitoria-es-150m2-id-2599396865/,660000.0,700.0,3,3,1,150,"Avenida Saturnino de Brito, Praia do Canto",Praia do canto Apartamento para venda com 150 metros quadrados com 3 quartos,Avenida Saturnino de Brito, Praia do Canto
429,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-88m2-id-2621406255/,960000.0,0.0,3,2,2,88,"Avenida Governador Eurico Rezende, Jardim Camburi",Vendemos Apartamento (Novinho) com 3 quartos e uma suíte em Jardim Camburi Vitória ES,Avenida Governador Eurico Rezende, Jardim Camburi
430,/imovel/venda-apartamento-2-quartos-com-piscina-morada-de-camburi-vitoria-es-60m2-id-2619633209/,525000.0,450.0,2,2,1,60,"Avenida Pedro Depiante, Morada de Camburi",Apartamento para venda com 60 metros quadrados com 2 quartos em Boa Vista - Vitória - ES,Avenida Pedro Depiante, Morada de Camburi
431,/imovel/venda-apartamento-3-quartos-santa-helena-vitoria-es-112m2-id-2625136737/,950000.0,,3,3,2,112,Santa Helena,"Apartamento 3 quartos na Enseada do Suá - Vitória, ES",Santa Helena,
432,/imovel/venda-apartamento-3-quartos-com-churrasqueira-santa-helena-vitoria-es-90m2-id-2614142501/,320000.0,350.0,3,2,1,90,"Avenida Nossa Senhora da Penha, Santa Helena","Apartamento à venda, Santa Helena, Vitória, ES",Avenida Nossa Senhora da Penha, Santa Helena
433,/imovel/venda-apartamento-3-quartos-com-interfone-jardim-da-penha-vitoria-es-100m2-id-2535842310/,890000.0,680.0,3,3,2,100,"Rua Oscar Rodrigues de Oliveira, Jardim da Penha","Apartamento 3 quartos em Jardim da Penha - Vitória, ES",Rua Oscar Rodrigues de Oliveira, Jardim da Penha
434,/imovel/venda-apartamento-2-quartos-com-seguranca-interna-jardim-da-penha-vitoria-es-65m2-id-2610545412/,650000.0,0.0,2,2,1,65,"Rua Laurentino Proença Filho, Jardim da Penha",Venda Apartamento 2 quartos Jardim da Penha Vitória,Rua Laurentino Proença Filho, Jardim da Penha
435,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-90m2-id-2625566089/,1050000.0,620.0,3,2,2,90,"Avenida Dante Michelini, Jardim Camburi","Apartamento 3 Quartos para Venda em Vitória, Jardim Camburi, 3 dormitórios, 1 suíte, 2 banheiros, 2",Avenida Dante Michelini, Jardim Camburi
